leg_ext,est_min,est_bucket,side,anchor,leg_amp,reach_L3,reach_L4,reach_L5,had_pullback,pb_depth,pb_min,matured_pre_pb,date
571,569,≤09:30,bull,33272,571,True,True,True,True,27,570,False,2026-02-11
206,806,>11:30,bear,33843,206,False,False,False,True,40,807,False,2026-02-11
418,525,≤09:30,bear,34507,418,True,True,False,False,,,True,2026-02-23
405,563,≤09:30,bull,34089,405,True,False,False,True,67,564,False,2026-02-23
658,609,09:30-11:30,bear,34494,658,True,True,True,True,24,610,False,2026-02-23
856,545,≤09:30,bull,34100,856,True,True,True,True,112,546,False,2026-02-24
712,576,09:30-11:30,bull,35065,712,True,True,True,True,93,577,False,2026-02-25
411,674,09:30-11:30,bear,35777,411,True,False,False,True,96,675,False,2026-02-25
407,586,09:30-11:30,bull,35348,407,True,False,False,True,151,587,False,2026-02-26
764,530,≤09:30,bull,34722,764,True,True,True,True,156,531,False,2026-03-02
281,587,09:30-11:30,bear,35486,281,False,False,False,True,47,588,False,2026-03-02
290,604,09:30-11:30,bull,35205,290,False,False,False,True,132,605,False,2026-03-02
303,802,>11:30,bear,35495,303,False,False,False,True,30,803,False,2026-03-02
344,548,≤09:30,bull,34976,344,False,False,False,True,57,549,False,2026-03-03
807,570,09:30-11:30,bear,35320,807,True,True,True,True,78,571,False,2026-03-03
301,613,09:30-11:30,bull,34513,301,False,False,False,False,,,False,2026-03-03
500,632,09:30-11:30,bear,34814,500,True,False,False,True,78,633,False,2026-03-03
413,532,≤09:30,bull,33253,413,True,False,False,True,87,533,False,2026-03-04
674,546,≤09:30,bear,33666,674,True,True,False,True,166,547,False,2026-03-04
577,574,09:30-11:30,bull,32992,577,True,True,False,False,,,True,2026-03-04
538,601,09:30-11:30,bear,33569,538,True,False,False,True,151,602,False,2026-03-04
367,648,09:30-11:30,bull,33031,367,False,False,False,True,58,649,False,2026-03-04
719,660,09:30-11:30,bear,33398,719,True,True,True,True,165,661,False,2026-03-04
425,546,≤09:30,bull,33869,425,False,False,False,True,55,547,False,2026-03-05
902,582,09:30-11:30,bear,34294,902,True,True,True,True,116,583,False,2026-03-05
536,639,09:30-11:30,bull,33392,536,True,False,False,True,60,640,False,2026-03-05
496,690,>11:30,bear,33928,496,True,False,False,True,49,691,False,2026-03-05
352,764,>11:30,bull,33432,352,False,False,False,True,31,766,False,2026-03-05
592,591,09:30-11:30,bull,33296,592,True,False,False,True,119,592,False,2026-03-06
426,654,09:30-11:30,bear,33888,426,False,False,False,True,47,656,False,2026-03-06
672,525,≤09:30,bear,31796,672,True,True,False,True,158,526,False,2026-03-09
766,537,≤09:30,bull,31124,766,True,True,False,True,237,538,False,2026-03-09
485,568,≤09:30,bear,31890,485,True,False,False,True,205,569,False,2026-03-09
403,610,09:30-11:30,bull,31405,403,False,False,False,True,73,611,False,2026-03-09
327,626,09:30-11:30,bear,31808,327,False,False,False,True,154,627,False,2026-03-09
491,656,09:30-11:30,bull,31481,491,True,False,False,True,169,657,False,2026-03-09
315,709,>11:30,bear,31972,315,False,False,False,False,,,False,2026-03-09
454,802,>11:30,bull,31657,454,True,False,False,True,50,803,False,2026-03-09
351,824,>11:30,bear,32111,351,False,False,False,False,,,False,2026-03-09
415,540,≤09:30,bear,33329,415,False,False,False,True,121,541,False,2026-03-10
355,594,09:30-11:30,bull,32914,355,False,False,False,True,64,595,False,2026-03-10
895,650,09:30-11:30,bear,33269,895,True,True,True,True,55,651,False,2026-03-10
485,747,>11:30,bull,32374,485,True,False,False,True,66,748,False,2026-03-10
908,557,≤09:30,bull,33277,908,True,True,True,True,78,559,False,2026-03-11
469,570,09:30-11:30,bull,33470,469,False,False,False,True,80,571,False,2026-03-12
613,622,09:30-11:30,bear,33939,613,True,False,False,True,81,624,False,2026-03-12
855,540,≤09:30,bull,32663,855,True,True,False,True,186,541,False,2026-03-13
385,743,>11:30,bear,33518,385,False,False,False,True,72,744,False,2026-03-13
646,545,≤09:30,bear,33723,646,True,False,False,True,149,546,False,2026-03-16
491,594,09:30-11:30,bull,33077,491,False,False,False,True,88,595,False,2026-03-16
424,574,09:30-11:30,bull,33593,424,False,False,False,True,51,575,False,2026-03-17
546,730,>11:30,bear,34083,546,True,False,False,True,47,731,False,2026-03-19
517,556,≤09:30,bear,33888,517,True,False,False,False,,,True,2026-03-20
477,575,09:30-11:30,bull,33371,477,True,False,False,True,119,576,False,2026-03-20
434,710,>11:30,bear,33848,434,False,False,False,True,142,711,False,2026-03-20
331,532,≤09:30,bear,32544,331,False,False,False,True,0,533,False,2026-03-23
677,542,≤09:30,bull,32213,677,True,True,False,True,144,543,False,2026-03-23
414,639,09:30-11:30,bear,32890,414,False,False,False,True,74,641,False,2026-03-23
1051,546,≤09:30,bear,33393,1051,True,True,True,True,68,547,False,2026-03-24
551,619,09:30-11:30,bull,32342,551,True,False,False,True,62,620,False,2026-03-24
318,695,>11:30,bear,32893,318,False,False,False,False,,,False,2026-03-24
424,721,>11:30,bull,32575,424,False,False,False,True,50,722,False,2026-03-24
395,787,>11:30,bear,32999,395,False,False,False,True,99,788,False,2026-03-24
436,610,09:30-11:30,bear,33880,436,False,False,False,True,112,611,False,2026-03-25
677,619,09:30-11:30,bear,34024,677,True,True,False,True,48,620,False,2026-03-26
380,575,09:30-11:30,bull,32652,380,False,False,False,True,0,576,False,2026-03-27
328,621,09:30-11:30,bear,33032,328,False,False,False,False,,,False,2026-03-27
539,700,>11:30,bull,32704,539,True,False,False,True,113,701,False,2026-03-27
685,542,≤09:30,bull,32027,685,True,True,False,True,83,543,False,2026-03-30
326,541,≤09:30,bull,32000,326,False,False,False,False,,,False,2026-03-31
364,551,≤09:30,bear,32326,364,False,False,False,False,,,False,2026-03-31
489,570,09:30-11:30,bull,31962,489,True,False,False,True,82,571,False,2026-03-31
645,688,09:30-11:30,bear,32451,645,True,True,False,True,34,689,False,2026-03-31
505,574,09:30-11:30,bull,32906,505,True,False,False,True,144,575,False,2026-04-01
1201,557,≤09:30,bear,33687,1201,True,True,True,True,104,558,False,2026-04-02
422,592,09:30-11:30,bear,33377,422,False,False,False,True,48,593,False,2026-04-07
587,588,09:30-11:30,bull,34473,587,True,False,False,True,44,589,False,2026-04-08
355,613,09:30-11:30,bear,35100,355,False,False,False,True,171,614,False,2026-04-09
365,588,09:30-11:30,bull,35215,365,False,False,False,True,281,589,False,2026-04-10
427,554,≤09:30,bull,35225,427,False,False,False,True,99,555,False,2026-04-13
440,640,09:30-11:30,bull,35990,440,True,False,False,True,53,641,False,2026-04-14
450,565,≤09:30,bull,36909,450,True,False,False,True,88,566,False,2026-04-15
415,751,>11:30,bear,37359,415,True,False,False,True,36,752,False,2026-04-15
329,548,≤09:30,bear,37415,329,False,False,False,False,,,False,2026-04-16
580,736,>11:30,bull,37086,580,True,True,False,True,75,737,False,2026-04-16
355,782,>11:30,bear,37388,355,False,False,False,True,122,784,False,2026-04-17
433,549,≤09:30,bull,37271,433,True,False,False,True,181,550,False,2026-04-20
495,805,>11:30,bear,37704,495,True,False,False,True,58,806,False,2026-04-20
370,542,≤09:30,bull,37701,370,False,False,False,True,41,543,False,2026-04-21
424,552,≤09:30,bear,38071,424,True,False,False,True,140,553,False,2026-04-21
512,603,09:30-11:30,bull,37647,512,True,False,False,True,52,604,False,2026-04-21
444,567,≤09:30,bull,37925,444,True,False,False,True,58,568,False,2026-04-22
529,543,≤09:30,bull,38558,529,True,True,False,True,93,544,False,2026-04-23
1462,574,09:30-11:30,bear,39087,1462,True,True,True,True,115,575,False,2026-04-23
508,616,09:30-11:30,bull,37625,508,True,False,False,False,,,True,2026-04-23
578,629,09:30-11:30,bear,38133,578,True,True,False,True,86,630,False,2026-04-23
336,651,09:30-11:30,bull,37555,336,False,False,False,True,72,652,False,2026-04-23
483,659,09:30-11:30,bear,37891,483,True,False,False,True,121,660,False,2026-04-23
631,716,>11:30,bull,37408,631,True,True,False,True,77,717,False,2026-04-23
809,545,≤09:30,bull,38268,809,True,True,True,True,99,546,False,2026-04-24
681,621,09:30-11:30,bear,39077,681,True,True,False,True,125,622,False,2026-04-24
848,644,09:30-11:30,bull,38396,848,True,True,True,True,168,645,False,2026-04-24
454,545,≤09:30,bull,39901,454,False,False,False,False,,,False,2026-04-27
344,557,≤09:30,bear,40355,344,False,False,False,False,,,False,2026-04-27
447,560,≤09:30,bull,40011,447,False,False,False,True,156,561,False,2026-04-27
500,587,09:30-11:30,bear,40458,500,True,False,False,True,138,588,False,2026-04-27
426,606,09:30-11:30,bull,39958,426,False,False,False,True,77,607,False,2026-04-27
547,660,09:30-11:30,bear,40384,547,True,False,False,True,295,661,False,2026-04-27
547,556,≤09:30,bull,39800,547,True,False,False,True,89,558,False,2026-04-28
686,599,09:30-11:30,bear,40347,686,True,True,False,True,207,600,False,2026-04-28
667,526,≤09:30,bear,39790,667,True,True,False,True,221,527,False,2026-04-29
595,573,09:30-11:30,bull,39123,595,True,False,False,True,66,574,False,2026-04-29
334,802,>11:30,bear,39718,334,False,False,False,False,,,False,2026-04-29
482,550,≤09:30,bear,39937,482,True,False,False,True,92,551,False,2026-04-30
397,597,09:30-11:30,bull,39455,397,False,False,False,True,44,598,False,2026-04-30
587,630,09:30-11:30,bear,39852,587,True,False,False,True,218,631,False,2026-04-30
907,552,≤09:30,bull,40167,907,True,True,True,True,146,553,False,2026-05-04
385,554,≤09:30,bull,41620,385,False,False,False,True,40,555,False,2026-05-06
967,585,09:30-11:30,bear,42005,967,True,True,True,False,,,True,2026-05-06
396,610,09:30-11:30,bull,41038,396,False,False,False,True,99,611,False,2026-05-06
388,661,09:30-11:30,bear,41434,388,False,False,False,True,49,662,False,2026-05-06
509,690,>11:30,bull,41046,509,True,False,False,True,109,691,False,2026-05-06
463,584,09:30-11:30,bull,42005,463,False,False,False,True,78,585,False,2026-05-07
804,606,09:30-11:30,bear,42343,804,True,True,False,True,163,607,False,2026-05-08
488,642,09:30-11:30,bull,41539,488,True,False,False,True,78,643,False,2026-05-08
456,535,≤09:30,bear,42258,456,False,False,False,True,57,536,False,2026-05-11
395,572,09:30-11:30,bull,41802,395,False,False,False,True,97,573,False,2026-05-11
756,556,≤09:30,bear,42363,756,True,True,False,True,162,557,False,2026-05-12
643,610,09:30-11:30,bull,41607,643,True,True,False,True,96,611,False,2026-05-12
567,809,>11:30,bear,42250,567,True,False,False,True,64,810,False,2026-05-12
554,543,≤09:30,bull,40984,554,True,False,False,True,106,544,False,2026-05-13
372,644,09:30-11:30,bear,41538,372,False,False,False,True,66,645,False,2026-05-13
438,700,>11:30,bull,41166,438,False,False,False,True,73,702,False,2026-05-13
368,545,≤09:30,bull,41870,368,False,False,False,True,86,546,False,2026-05-14
741,557,≤09:30,bear,42238,741,True,True,False,True,133,558,False,2026-05-14
1478,561,≤09:30,bear,42454,1478,True,True,True,True,158,562,False,2026-05-15
458,540,≤09:30,bull,40169,458,False,False,False,False,,,False,2026-05-18
385,555,≤09:30,bear,40627,385,False,False,False,False,,,False,2026-05-18
748,591,09:30-11:30,bull,40242,748,True,True,False,True,72,592,False,2026-05-18
743,600,09:30-11:30,bear,40931,743,True,True,False,True,64,601,False,2026-05-19
429,623,09:30-11:30,bull,40115,429,False,False,False,True,0,624,False,2026-05-20
539,659,09:30-11:30,bear,40544,539,True,False,False,True,80,661,False,2026-05-20
709,552,≤09:30,bull,40957,709,True,False,False,True,42,553,False,2026-05-21
463,538,≤09:30,bear,42253,463,False,False,False,True,70,539,False,2026-05-22
712,694,>11:30,bull,41790,712,True,False,False,True,37,698,False,2026-05-22
1046,540,≤09:30,bull,43004,1046,True,True,True,True,67,541,False,2026-05-25
409,706,>11:30,bear,44050,409,False,False,False,True,0,707,False,2026-05-25
661,549,≤09:30,bear,44280,661,True,False,False,True,182,550,False,2026-05-26
737,541,≤09:30,bull,44413,737,True,True,False,True,62,542,False,2026-05-27
