date,side,reentry_idx,is_reset,group,entry_min,entry,ema,mfe_L,mae_L,reach_L3,reach_L4,reach_L5
2024-09-04,long,1,0,A_first_single,555,21072.0,318.0,0.865,0.447,1,1,1
2024-09-04,short,1,0,A_first_single,593,21288.0,318.0,1.126,0.157,1,1,1
2024-09-04,long,1,0,A_first_single,635,21326.0,318.0,0.028,1.245,0,0,0
2024-09-04,short,1,0,A_first_single,683,21153.0,318.0,0.701,0.258,1,1,1
2024-09-05,long,1,0,A_first_single,587,21438.0,337.1,0.024,1.133,0,0,0
2024-09-05,short,1,0,A_first_single,619,21287.0,337.1,0.685,0.297,1,1,0
2024-09-06,long,1,0,A_first_single,571,21274.0,342.9,0.469,0.163,1,1,1
2024-09-09,short,1,0,A_first_single,530,20700.0,350.5,0.057,1.213,0,0,0
2024-09-09,long,1,0,A_first_single,539,20790.0,350.5,0.956,0.017,1,1,1
2024-09-10,short,1,0,A_first_single,598,21129.0,365.6,0.613,0.178,1,1,0
2024-09-12,short,1,0,A_first_single,558,21480.0,348.8,0.034,0.86,0,0,0
2024-09-12,long,1,0,A_first_single,589,21663.0,348.8,0.335,0.138,1,0,0
2024-09-19,long,1,0,A_first_single,629,21902.0,311.4,0.578,0.026,1,1,1
2024-09-20,short,1,0,A_first_single,633,22266.0,321.8,0.249,0.168,1,0,0
2024-09-24,short,1,0,A_first_single,595,22236.0,296.8,0.283,0.916,1,0,0
2024-09-24,long,1,0,A_first_single,685,22303.0,296.8,0.691,0.047,1,1,0
2024-09-26,short,1,0,A_first_single,658,22948.0,285.2,0.196,0.161,0,0,0
2024-09-27,short,1,0,A_first_single,644,23072.0,275.7,0.704,0.058,1,1,0
2024-09-30,short,1,0,A_first_single,595,22611.0,279.6,1.055,0.129,1,1,1
2024-10-01,long,1,0,B_first_multi,551,22412.0,294.8,0.173,0.302,1,0,0
2024-10-01,long,2,1,C_reset,625,22344.0,294.8,0.298,0.061,0,0,0
2024-10-01,long,3,1,C_reset,646,22381.0,294.8,0.173,0.187,0,0,0
2024-10-04,long,1,0,A_first_single,542,22390.0,289.1,0.405,0.484,1,0,0
2024-10-04,short,1,0,A_first_single,608,22312.0,289.1,0.214,0.467,1,0,0
2024-10-04,long,1,0,A_first_single,643,22439.0,289.1,0.01,0.654,0,0,0
2024-10-07,long,1,0,A_first_single,558,22738.0,286.1,0.245,0.531,1,0,0
2024-10-07,short,1,0,A_first_single,600,22659.0,286.1,0.255,0.454,1,0,0
2024-10-08,short,1,0,A_first_single,607,22488.0,284.4,0.338,0.513,1,0,0
2024-10-08,long,1,0,A_first_single,675,22556.0,284.4,0.274,0.148,1,0,0
2024-10-09,short,1,0,A_first_single,611,22728.0,280.4,0.221,0.278,1,0,0
2024-10-11,long,1,0,A_first_single,563,22946.0,274.8,0.367,0.327,1,0,0
2024-10-14,short,1,0,B_first_multi,550,22838.0,272.8,0.022,0.774,0,0,0
2024-10-14,short,2,1,C_reset,568,22886.0,272.8,0.088,0.598,0,0,0
2024-10-14,short,3,1,C_reset,582,22928.0,272.8,0.176,0.444,0,0,0
2024-10-14,short,4,1,C_reset,599,22899.0,272.8,0.066,0.55,0,0,0
2024-10-14,long,1,0,A_first_single,619,23001.0,272.8,0.176,0.348,1,0,0
2024-10-15,long,1,0,A_first_single,584,23247.0,268.8,0.517,0.089,1,1,0
2024-10-16,long,1,0,A_first_single,607,23069.0,270.3,0.707,0.126,1,1,1
2024-10-17,short,1,0,A_first_single,582,23102.0,276.9,0.35,0.632,0,0,0
2024-10-17,long,1,0,A_first_single,675,23125.0,276.9,0.549,0.022,1,1,0
2024-10-18,short,1,0,A_first_single,547,23711.0,276.4,0.666,0.38,1,1,0
2024-10-18,long,1,0,A_first_single,594,23783.0,276.4,0.119,0.926,0,0,0
2024-10-18,short,1,0,A_first_single,641,23751.0,276.4,0.81,0.062,1,1,0
2024-10-21,short,1,0,A_first_single,593,23732.0,279.9,0.593,0.004,1,0,0
2024-10-22,short,1,0,A_first_single,549,23437.0,278.9,0.376,0.717,1,0,0
2024-10-22,long,1,0,A_first_single,570,23509.0,278.9,0.459,0.229,1,1,0
2024-10-24,long,1,0,A_first_single,590,23366.0,271.3,0.147,0.601,0,0,0
2024-10-24,short,1,0,A_first_single,606,23276.0,271.3,0.269,0.461,1,0,0
2024-10-24,long,1,0,A_first_single,645,23340.0,271.3,0.221,0.505,0,0,0
2024-10-25,long,1,0,A_first_single,551,23361.0,268.9,0.469,0.275,1,0,0
2024-10-28,short,1,0,A_first_single,565,23516.0,265.7,1.129,0.094,1,1,1
2024-10-28,long,1,0,A_first_single,649,23370.0,265.7,0.196,0.58,0,0,0
2024-10-29,short,1,0,A_first_single,550,22957.0,282.4,0.935,0.205,1,1,1
2024-10-29,long,1,0,A_first_single,669,22884.0,282.4,0.464,0.482,1,1,0
2024-10-30,long,1,0,A_first_single,593,23105.0,298.8,0.097,0.87,0,0,0
2024-10-30,short,1,0,A_first_single,683,22998.0,298.8,0.512,0.047,1,1,0
2024-11-01,long,1,0,A_first_single,553,22434.0,298.9,1.298,0.1,1,1,1
2024-11-01,short,1,0,A_first_single,638,22548.0,298.9,0.027,0.917,0,0,0
2024-11-04,long,1,0,A_first_single,546,22850.0,326.6,0.6,0.202,1,1,0
2024-11-04,short,1,0,A_first_single,622,22833.0,326.6,0.0,0.652,0,0,0
2024-11-04,long,1,0,A_first_single,679,22933.0,326.6,0.346,0.141,1,0,0
2024-11-05,long,1,0,A_first_single,575,22980.0,328.5,0.788,0.061,1,1,1
2024-11-05,long,1,0,A_first_single,594,23139.0,328.5,0.033,0.545,0,0,0
2024-11-05,short,1,0,A_first_single,618,22992.0,328.5,0.082,0.478,1,0,0
2024-11-06,short,1,0,A_first_single,541,23110.0,340.7,0.173,0.992,0,0,0
2024-11-06,long,1,0,A_first_single,572,23205.0,340.7,0.713,0.452,1,1,0
2024-11-06,short,1,0,A_first_single,597,23122.0,340.7,0.079,0.957,0,0,0
2024-11-11,short,1,0,A_first_single,556,23448.0,350.9,0.396,0.524,1,0,0
2024-11-12,long,1,0,A_first_single,543,23184.0,348.3,0.167,0.922,1,0,0
2024-11-12,short,1,0,A_first_single,636,23084.0,348.3,0.635,0.227,1,1,0
2024-11-13,long,1,0,B_first_multi,547,22883.0,351.2,0.376,0.342,1,0,0
2024-11-13,long,2,1,C_reset,657,22929.0,351.2,0.225,0.473,1,0,0
2024-11-14,short,1,0,A_first_single,572,22721.0,344.9,0.42,0.38,1,0,0
2024-11-15,long,1,0,B_first_multi,570,22839.0,341.0,0.167,0.437,0,0,0
2024-11-15,long,2,1,C_reset,585,22852.0,341.0,0.129,0.475,0,0,0
2024-11-15,short,1,0,A_first_single,616,22784.0,341.0,0.276,0.328,0,0,0
2024-11-18,short,1,0,B_first_multi,561,22664.0,332.0,0.361,0.093,1,0,0
2024-11-18,short,2,1,C_reset,683,22606.0,332.0,0.154,0.114,0,0,0
2024-11-19,long,1,0,A_first_single,601,22754.0,323.7,0.745,0.12,1,1,1
2024-11-20,short,1,0,A_first_single,616,22835.0,331.2,0.242,0.284,1,0,0
2024-11-21,short,1,0,A_first_single,554,22544.0,322.9,0.059,0.585,0,0,0
2024-11-21,long,1,0,A_first_single,670,22658.0,322.9,0.232,0.294,0,0,0
2024-11-22,long,1,0,A_first_single,558,23005.0,313.0,0.195,0.492,1,0,0
2024-11-22,short,1,0,A_first_single,598,22912.0,313.0,0.042,0.492,0,0,0
2024-11-22,long,1,0,A_first_single,651,23045.0,313.0,0.035,0.291,0,0,0
2024-11-25,short,1,0,A_first_single,608,23147.0,310.5,0.428,0.026,1,0,0
2024-11-26,short,1,0,A_first_single,555,22638.0,306.9,0.065,0.675,0,0,0
2024-11-26,long,1,0,B_first_multi,580,22746.0,306.9,0.323,0.378,1,0,0
2024-11-26,long,2,1,C_reset,673,22767.0,306.9,0.091,0.446,0,0,0
2024-11-27,short,1,0,A_first_single,585,22578.0,299.6,0.791,0.05,1,1,0
2024-11-28,short,1,0,A_first_single,573,22252.0,304.3,0.444,0.375,1,0,0
2024-11-28,long,1,0,A_first_single,662,22304.0,304.3,0.135,0.269,1,0,0
2024-11-29,short,1,0,A_first_single,538,22067.0,300.8,0.209,1.233,1,0,0
2024-11-29,long,1,0,A_first_single,562,22148.0,300.8,0.964,0.033,1,1,1
2024-12-02,long,1,0,A_first_single,565,22667.0,313.5,0.514,0.006,1,1,0
2024-12-03,short,1,0,A_first_single,608,23052.0,315.1,0.168,0.308,0,0,0
2024-12-06,short,1,0,A_first_single,600,23234.0,278.9,0.359,0.215,1,0,0
2024-12-10,long,1,0,A_first_single,559,23287.0,258.9,0.0,1.008,0,0,0
2024-12-10,short,1,0,A_first_single,587,23138.0,258.9,0.433,0.085,1,1,0
2024-12-11,long,1,0,A_first_single,599,23029.0,263.8,0.019,0.777,0,0,0
2024-12-12,long,1,0,B_first_multi,545,23129.0,260.7,0.315,0.261,1,0,0
2024-12-12,long,2,1,C_reset,622,23108.0,260.7,0.215,0.18,0,0,0
2024-12-12,short,1,0,A_first_single,657,23077.0,260.7,0.05,0.334,0,0,0
2024-12-13,short,1,0,A_first_single,617,22923.0,255.7,0.043,0.661,0,0,0
2024-12-13,long,1,0,A_first_single,642,23047.0,255.7,0.176,0.266,1,0,0
2024-12-16,short,1,0,A_first_single,588,23163.0,250.8,0.865,0.307,1,1,1
2024-12-17,long,1,0,A_first_single,592,23209.0,257.7,0.016,0.718,0,0,0
2024-12-17,short,1,0,A_first_single,666,23077.0,257.7,0.206,0.194,1,0,0
2024-12-18,long,1,0,A_first_single,607,23029.0,251.4,0.68,0.394,1,1,0
2024-12-19,long,1,0,A_first_single,556,22848.0,255.8,0.227,0.367,1,0,0
2024-12-19,short,1,0,A_first_single,581,22830.0,255.8,0.27,0.297,0,0,0
2024-12-20,short,1,0,A_first_single,679,22673.0,249.4,0.333,0.301,1,0,0
2024-12-23,long,1,0,A_first_single,562,22970.0,245.0,1.123,0.073,1,1,1
2024-12-24,short,1,0,A_first_single,546,23334.0,254.6,0.577,0.043,1,1,0
2024-12-30,long,1,0,A_first_single,596,23307.0,228.2,0.004,0.67,0,0,0
2024-12-31,long,1,0,A_first_single,623,23055.0,222.7,0.247,0.427,0,0,0
2025-01-02,short,1,0,A_first_single,583,22892.0,216.2,0.939,0.245,1,1,1
2025-01-03,long,1,0,A_first_single,545,23060.0,224.8,0.214,0.69,1,0,0
2025-01-03,short,1,0,A_first_single,570,22967.0,224.8,0.276,0.627,1,0,0
2025-01-03,long,1,0,A_first_single,646,23016.0,224.8,0.409,0.285,1,0,0
2025-01-06,long,1,0,A_first_single,567,23342.0,222.7,1.248,0.004,1,1,1
2025-01-07,short,1,0,A_first_single,548,23874.0,239.8,0.63,0.267,1,1,0
2025-01-08,short,1,0,A_first_single,670,23489.0,242.4,0.206,0.186,1,0,0
2025-01-09,long,1,0,A_first_single,546,23385.0,239.3,0.104,1.262,0,0,0
2025-01-09,short,1,0,A_first_single,585,23355.0,239.3,1.137,0.13,1,1,1
2025-01-10,long,1,0,A_first_single,566,23135.0,247.6,0.0,0.727,0,0,0
2025-01-10,short,1,0,A_first_single,609,22993.0,247.6,0.153,0.533,1,0,0
2025-01-13,short,1,0,A_first_single,556,22794.0,241.8,1.501,0.066,1,1,1
2025-01-13,long,1,0,A_first_single,601,22558.0,241.8,0.438,0.381,1,0,0
2025-01-13,short,1,0,A_first_single,679,22522.0,241.8,0.232,0.256,1,0,0
2025-01-14,long,1,0,A_first_single,584,22674.0,273.7,0.34,0.227,1,0,0
2025-01-15,short,1,0,A_first_single,567,22700.0,270.2,0.696,0.211,1,1,0
2025-01-16,long,1,0,A_first_single,679,23184.0,273.9,0.12,0.708,1,0,0
2025-01-17,short,1,0,A_first_single,553,23135.0,269.4,0.664,0.264,1,1,1
2025-01-17,long,1,0,A_first_single,620,23079.0,269.4,0.471,0.256,1,0,0
2025-01-20,long,1,0,A_first_single,566,23350.0,278.2,0.241,0.248,0,0,0
2025-01-21,short,1,0,B_first_multi,554,23317.0,270.3,0.422,0.392,1,0,0
2025-01-21,short,2,1,C_reset,563,23301.0,270.3,0.363,0.451,1,0,0
2025-01-21,short,3,1,C_reset,574,23286.0,270.3,0.307,0.507,1,0,0
2025-01-21,long,1,0,A_first_single,646,23326.0,270.3,0.359,0.092,1,0,0
2025-01-22,long,1,0,A_first_single,624,23711.0,266.4,0.026,0.402,0,0,0
2025-02-03,long,1,0,A_first_single,540,22646.0,254.9,0.671,0.279,1,1,0
2025-02-03,short,1,0,A_first_single,545,22593.0,254.9,0.071,0.879,0,0,0
2025-02-03,long,1,0,A_first_single,562,22757.0,254.9,0.035,0.714,0,0,0
